query,job_url,backstory
recruitment consultant,https://www.seek.com.au/job/36775035,You have an extensive background in recruitment and sales and have decided to relocate from your home city to Sydney in search of a change. This posting allows you to use your skill set and find employment in your new city.
removalist,https://www.seek.com.au/job/36550166,You are a freelance contractor that began working 3 years ago through internet gigs but would like join a team. You are certificated to contract in NSW and are committed to Workplace health and safety.  You have no criminal record and are motivated and reliable. You work well in a team.
removalist,https://www.seek.com.au/job/36550167,You have removal experience. You have several years experience in the packing and loading of household contents You are physically fit and have great communication skills. You are reliable and are a good team player.
removalist,https://www.seek.com.au/job/36550168,You are 21 years of age and you are still in college. You are currently looking for a casual or vacation job so you can save up for college. You have been a removalist for two companies andnd you have gained experienced being a removalist.
removalist,https://www.seek.com.au/job/36550169,"You just got out of prison after serving a little over a year for multiple burglaries.  You're trying not to fall back to your old ways, but what you know is what you know.  At least you have a chance to stay on the straight & narrow as a removalist."
removalist,https://www.seek.com.au/job/36550170,"You have just graduated high school and are looking for some kind of first job to get out of your parents home.  You are thinking that ever since you got your pickup truck back when you were sixteen, everyone has been calling on you to help them move or when they were buying new furniture.  You think back over all the favors you have done for everyone just because you have a truck.  You decide that maybe you could gain some full time employment and good money as a mover and begin to search for jobs doing exactly that."
removalist,https://www.seek.com.au/job/36550171,"You are someone living in the western suburbs of Sydney looking for a casual position working the moving business. You have removal experience and contractor certificates. You are committed to workplace health and safety. You can maintain the appropriate standards of packing and loading personal effects. You have a good level of physical fitness and good communication skills. You ave self motivated, punctual, reliable, and a team player. You are able to undergo a National Police Check and pass it."
removalist,https://www.seek.com.au/job/36550172,"You are an experienced driver and have removal experience as well. You have good written and verbal skill as well as good record keeping. You are phyiscally fit, punctual and able to pass a drug screening"
removalist,https://www.seek.com.au/job/36550173,You are a licensed and certified removalist with eight years experience in the industry. You have a CDL  ad can drive the moving truck local or across country. You are free and clear in records and can pass a background check. You pack your clients possessions in a careful and professional manner and have been awarded for the highest customer satisfaction rating with my previous company. You bring your jobs in on time and on budget. You are seeking a new opportunity to expand into larger removalist jobs and an upwardly mobile career.
removalist,https://www.seek.com.au/job/36550174,Your name is Donald you are a 30 years old removalist with 4 years of experience in the area of commercial moving. You are married with two children looking for a new full time job in the area with great benefits.
removalist,https://www.seek.com.au/job/36550175,"You are a freelance driver that works in a family run removals company. You have several years experience with house clearances, necessary checks and managing your team. You are looking for a new role, hoping it will be more stable than your current position currently is."
security guard,https://www.seek.com.au/job/36632236,You were working a temporary security job that just ended. You would like to do something similar. You don't care if it is temporary but you would prefer if you could end up in a more permanent working situation.
security guard,https://www.seek.com.au/job/36632237,Your name is James. You are 34 years old. You have worked as a professional security officer for 8 years. For 2 of those years you were employed as a private security officer. You are highly skilled and highly trained in your field.
security guard,https://www.seek.com.au/job/36632238,"Your name is John you are 34 years old, married with two kids and 8 years of experience as security guard. Your last job was as security guard in a factory. You are looking for a new full time job with a high salary and lots of benefits."
security guard,https://www.seek.com.au/job/36632239,You were working as a security guard on the door and in the camera control room of a local nightclub. The club has closed and you are looking for a role that suits your experience in security but does not involve the nightclub setting. You have relevant qualifications and honed your skills of patience and diffusing situations at the club.
security guard,https://www.seek.com.au/job/36632240,You have been a security officer for several years and for several organisations ranging from restaurants and bars to job centres and banks. You have a clear licence that shows you have never been in trouble at work.
security guard,https://www.seek.com.au/job/36632241,You are new to the area and are looking for a job in the security field. You have years of experience at your formal employer in the same positions. You want a good starting salary but your hours are flexible and you are ready to start work anytime.
security guard,https://www.seek.com.au/job/36632242,You have been working as a security guard on a building site that has now closed due to completion of the building project. You want to find employment in a similar role but with more people around having found the last role quite lonely since it was entirely out of work hours. They wanted the security guard and so you worked when it was an empty site.
security guard,https://www.seek.com.au/job/36632243,You are situated in Melbourne and possess a current and valid VIC security licence and a first aid licence. You have previous experience as a security officer and specifically with control room CCTV and access control systems. You have a driver's licence and have excellent administration skills.
security guard,https://www.seek.com.au/job/36632244,You are an experienced security guard looking for a better position and better pay with a new company.
security guard,https://www.seek.com.au/job/36632245,You have 10 years customer service with 3 of those years working as a security job for a company. You live near the south eastern suburbs so would be close to the job. You have a current and valid VIC security license and are first aid certified.
security guard,https://www.seek.com.au/job/36632246,You are 37 years old. You have served in the US army for 7 years. You have also work for 3 companies as a full time security officer. Your last job was terminated because of change of location. You recently moved into Melbourne and you are looking for a job as a full time security officer.
security guard,https://www.seek.com.au/job/36632247,You have recently worked as a security guard for Best Buy.   You want to move up and make more money. You are well fit and go to the gym every day for a workout. You are somewhat new but a very tough security guard who will follow orders and make sure everything is going well.
security guard,https://www.seek.com.au/job/36632248,"You have a current drivers licence, great customer service skills, can stand for long periods of time, and have an open availability. You are licensed vic security and hold a cpr certificate. You have control room experience and great communication skills."
security guard,https://www.seek.com.au/job/36632249,"You are Paul, a professional security guard with seventeen years experience in the security industry.  You have worked in all facets of the security industry and have most recently worked for a casino where you would monitor the CCTV to assess risk in areas of the casino. Once identified, you  worked to discretely mediate those risk  and prevent loss for the business and disruption to patrons. You are skilled in customer service, have a valid drivers license, a VIC security license, first aid certified and a concealed carry permit. You are willing to work in all facets of the security function from gate attendant to private and concierge security. You are seeking a new opportunity as you have just relocated to the South Eastern Suburbs to be closer to family."
security guard,https://www.seek.com.au/job/36632250,You have recently moved and need a new employment. You live in the Brisbane area and have experience working as a security guard. You want a full time position with a company that can start immediately.
security guard,https://www.seek.com.au/job/36632251,You have been a police officer for twenty-two years. Your fourth child is starting college and you're looking for a part time job to supplement the family's income.  You are also considering transitioning out of law enforcement to a less stressful and somewhat less dangerous position as a security guard now that you're getting older.
security guard,https://www.seek.com.au/job/36632252,You have just recently graduated high school and are looking for that first job to get you out of your parents' house.  You search for security job positions because you  think this might be a good job for starting out that may require no real technical skills.
security guard,https://www.seek.com.au/job/36632253,"You have just obtained all the paperwork and certification needed for your dream job as a security guard, now you are searching for the job best matching your abilities."
security guard,https://www.seek.com.au/job/36632254,You are someone who is living in the Eastern Suburbs in the Sydney area that is looking for a full time job as a security officer. You have a current and valid VIC security License and First Aid Certificate as well as previous control room  and access control systems experience. You have previously worked as a security guard. You have great confident interpersonal and communication skills. You have excellent customer service skills. You work great in a team and also have a current drivers license.
security guard,https://www.seek.com.au/job/36632255,"You can work alone or as part of a team. You know first aid and have a valid security license. You are able to move around on your feet for hours and if need be you are a licensed driver. You've got years of experiance in the security guard field, and enjoy helping people protect their families and homes."
security guard,https://www.seek.com.au/job/36632256,Your name is Daniel. You are a security guard form Sydney. You are 32 years old with five years of experience in the security area. You are married with 2 children looking for a new full time job as security guard with a flexible schedule and a nice salary.
security guard,https://www.seek.com.au/job/36632257,You are a security guarad who is looking for a more permanent job. Your current place of employment does not offer you enough hours per week. You have been in security for 7 years. You have all the certifications to work as a security guard in businesses and residences.
steel fixing,https://www.seek.com.au/job/36563511,You've been working as a librarian for ten years and you are bored. You've heard that construction workers get paid a lot and being a steel fixer seems interesting to you. You think you don't have to be smart to work construction so anyone can do it.
steel fixing,https://www.seek.com.au/job/36563512,Your name is Tom. You are 35 years old. You have 15 years construction experience with a focus on commercial and apartment complex construction. You have 9 years steel fixing experience. You have your white card and your own tools. You are looking to join a great company and be able to use your skills as your previous employer is no longer a great fit.
steel fixing,https://www.seek.com.au/job/36563513,You have worked on construction jobs for the past 20 years and are in between jobs. You are looking for a role that suits your skills with steel fixing on commercial sites and hope to start immediately.
steel fixing,https://www.seek.com.au/job/36563514,You have been working on construction sites of all sorts for the last ten years specialising in steel work. You have taken temporary posts to enable flexibility but now want a stable full time position to save for your future. You have your own tools and van and would be happy to take on overtime.
steel fixing,https://www.seek.com.au/job/36563515,"You have been working for the past few years in a small welding shop and have learned all the different types of welds, tools, and metals. You feel confident in the quality of your work but have been passed by numerous times for raises or promotions. You are beginning to get disgruntled with feeling that you have learned all that you needed to but cannot go anywhere in this company with your skills. In your frustration, you begin to search for other companies that would value the quality welding work that you perform daily."
steel fixing,https://www.seek.com.au/job/36563516,You have been working on construction sites of all sorts for the last 10 years specialising in steel work. You have taken temporary posts to enable flexibility but now want to focus on working a stable full time post to save for your future. You have your own tools and van and would be happy to put your name on the overtime list.
steel fixing,https://www.seek.com.au/job/36563517,You are recently out of work due to layoff. You have five years of experience working in commercial construction with a focus on steel fixing. You own some of your own tools and have all of your own safety gear. You had a physical less than a month ago and were cleared by your doctor for this type of work. You are very physically fit and capable of easily passing an agility test.
supply chain,https://www.seek.com.au/job/36764844,"You started your career as a supply chain worker, then progressed to a supply chain supervisor and now wish to further this progression with a job role that is more senior that continues to focus on the analyst side of supply chain work."
supply chain,https://www.seek.com.au/job/36764845,"You started your career path as a supply chain operative at an automotive factory, you worked your way up to shift leader and now take on more administrative and analytic responsibilities than manual work. You want to find employment that continues this progression into the supply chain management and analysis side of things."
supply chain,https://www.seek.com.au/job/36764846,Your name is Harley and you are a high performing degree qualified analyst.  You have five years of experience in commercial analysis and are highly confident with working and interacting with operating teams. You have excellent communication skills and have robust influencing skills.
supply chain,https://www.seek.com.au/job/36764847,You are an experienced supply chain manager that was recently laid off due to company closure. You are seeking new employment at a new company.
supply chain,https://www.seek.com.au/job/36764848,"You are a Systems Analyst living in the Sydney suburbs. You want to branch out, and are seeking a job with benefits and international travel potential. You have the time to devote to a demanding schedule, and the prior work experience to perform the tasks."
supply chain,https://www.seek.com.au/job/36764849,You are a Sydney local looking for a job in the supply chain area. You have a degree as well as two years of experience as a commercial analyst. You are looking to further your career as you are very ambitious and your last job wasn't challenging enough for you.
supply chain,https://www.seek.com.au/job/36764850,You have 4 years experience at Borg Warner making supply chains and other products for cars around the country. You recently were fired because of attendance issues.   You would like to find a job closer to home and fix attendance problems.
supply chain,https://www.seek.com.au/job/36764851,You are qualified with some experience in a commercial environment as an analyst. Your prior experience with commercial analysis means that you feel comfortable and confident interacting with operations teams. Your personality is energetic and strong and you have robust influencing skills.
supply chain,https://www.seek.com.au/job/36764852,Your name is Beth and you are twenty seven years old. You have a degree which relates to a commercial analyst capacity. You have three years of experience with commercial analysis and work well in a team. You have robust communication skills and take a can do stance in every situation.
supply chain,https://www.seek.com.au/job/36764853,You are a supply chain manager that is seeking new employment.
supply chain,https://www.seek.com.au/job/36764854,"Your name is Aaron you are a 27 years old supply chain manger with 2 years of experience in the industry. You are from Sydney, married with a child looking for a new full time job in the are of Sydney related to the supply chain industry with a high salary."
supply chain,https://www.seek.com.au/job/36764855,"You have worked as a supply chain officer in the retail industry for the last twenty years and you're looking for a new job to be a challenge for you. You left school, then went to university so you are well qualified."
supply chain,https://www.seek.com.au/job/36764856,"You are Brian aged 51 from Orlando, Florida. You are a college graduate and have a bachelor's in supply chain management. You have worked the past 22 years for Nubor, a company that supplies parts for companies all around the world. The past 8 years you were head manager whose role was to oversee the whole operation and meet with clients in a day to day basis. The company decided to move overseas to save money and now you are left looking for a new job."
supply chain,https://www.seek.com.au/job/36764857,You have a degree in analysis. You have worked with various clients over 12 years experience in commercial analysis settings. You have a strong and bubbly personality and are great in influencing opportunities.
supply chain,https://www.seek.com.au/job/36764858,You am looking for a job in the supply chain field. You have specialized in supply chain for two years. You went to Berkeley and got a Bachelors Degree. You are looking for a new job opportunity because you are ready to further your career.
supply chain,https://www.seek.com.au/job/36764859,"You started your career working on the factory floor for of the supply chain department of a large automotive business. You have steadily built up experience of working in the analysis, inventory and purchasing side of the supply chain and now want to find a role entirely focused on this office side of the supply chain field."
supply chain,https://www.seek.com.au/job/36764860,"You are Sally, a ten year supply chain purchasing specialist for a local government office. You perform cost analysis and make recommendations on purchasing needs for the the government run hospital facilities. As food, materials and medical supplies accounts for 70% of the non personnel cost this is a significant portion of the governments budget for the facility. You are skilled in communication with the supply areas, computerized tracking of supplies and their administration and in analysis of trends affecting supply needs. You are University degreed and hold certifications in supply chain management. You are organized and a highly motivated individual looking to further expand your career more into the analysis and long range planning."
supply chain,https://www.seek.com.au/job/36764861,You are an experienced accountant looking for a job within the supply chain area. You are very confident and passionate and are currently living in Sydney. You would like a job that is a bit more demanding and rewarding that your previous one in a similar role.
supply chain,https://www.seek.com.au/job/36764862,You are a single male looking for a new job opportunity in supply chain. You were recently laid off and have been daily looking through all the advertisements looking for a new position in supply chain.
supply chain,https://www.seek.com.au/job/36764863,"You were employed as a procurement agent for an company with a global presence.  The company was restructured, your location was merged with another and you lost your job. You are seeking full time employment in a similar position and are willing to relocate."
supply chain,https://www.seek.com.au/job/36764864,"You just graduated university with a business degree and are eager to begin your career working in the commodities market. You interned for a summer at with a major supermarket, helping to find new products to sell in stores."
supply chain,https://www.seek.com.au/job/36764865,"You have been working in a warehouse on the supply chain of an automotive company for the last 5 years but over the last 12 months you been getting trained on the office work side of the supply chain operation including inventory, analysis and purchasing. You would like to move forward in this direction with a full time role as a supply chain analyst or inventory officer."
supply chain,https://www.seek.com.au/job/36764866,You have just recently graduated from high school and are looking for that first job that will allow you to get out of mom and dad's house and on your own. You sit down and scan online ads for jobs to work in a supply chain business.
supply chain,https://www.seek.com.au/job/36764867,You are seeking work in Sydney and looking for a position dealing with commercial supply chains. You have a degree and past experience in commercial analysis and want a position with opportunity to advance.
supply chain,https://www.seek.com.au/job/36764868,You need a job after quitting your old supply chain management business. Your boss treated you poorly and your co-workers were extremely unhelpful and toxic. You've had experience with general management of supply chains but that's about it.
supply officer,https://www.seek.com.au/job/36598104,"You work as a supply officer in a small company and have worked there for three years.  You do like your job, but you also bored and you feel like you could use a change of pace and a change of scenery."
supply officer,https://www.seek.com.au/job/36598105,"You are a versatile worker who is looking for a position in the supply officer category, preferably within the mining industry or adjacent. You have a bachelors degree in geology and graduated with honors."
supply officer,https://www.seek.com.au/job/36598106,"Your name is James. You are 33 years old and you have been working in the mining and gas industry for 10 years. You began in the industry as a labourer, crew member and have been moving up to your current position as a supply officer. You have many different licenses and qualifications such as confined space, dangerous goods security card and working at heights and more. You have a police clearance certificate of 8 months old. Your current job has you traveling where needed constantly. You are hoping to find a position where you can be home every night since your wife just recently gave birth."
supply officer,https://www.seek.com.au/job/36598107,"You recently moved to the area, and you are looking for a job. You have always worked as a supply officer.  You would like to remain in this profession, as you enjoy being a supply officer."
supply officer,https://www.seek.com.au/job/36598108,"Your name is Angela you are 25 years old single, with  2 years of experience as a supply officer looking for a steady job in the area  a nice pay and learning posibilities. You are looking for a part time job with a flexible schedule"
supply officer,https://www.seek.com.au/job/36598109,"Mining is in your blood. Your father was a miner. His father was a miner. You want to keep tradition alive. Unfortunately, you can't seem to find any work in the field. You refuse to be a pencil pusher."
supply officer,https://www.seek.com.au/job/36598110,You are an experienced Underground supply officer. You have 4 years experience as a surface truck driver and supply officer. You are looking for a full time position with benefits and you want to be home every night.
supply officer,https://www.seek.com.au/job/36598111,You are a supply officer in the military and are thinking of ending your military contract and entering back into civilian life. You have been in the military for 8 years and have been providing inventory control for the majority of that time.
supply officer,https://www.seek.com.au/job/36598112,"Your name is Richard and you are 33, you recently moved to the city and have been looking for a full time position as a supply officer in the Kalgoorlie area. You have more than 5 years of experience in the field."
supply officer,https://www.seek.com.au/job/36598113,You are looking for a supply officer position in a well established company. You are keen to work in this sector and have a history that matches this company. You are keen to learn and want a fixed contract.
supply officer,https://www.seek.com.au/job/36598114,You are relocating to the area and are seeking employment as a supply officer. You live in the Kalgoorie area and have previous experience in this field. You are seeking a full time position with the company.
team member,https://www.seek.com.au/job/36718666,You are 35 years old. You are a qualified chef. You have a degree in food and nutrition from the university. You have worked for three different companies as a full time chef. You are currently looking for full time job as a chef. Your last job was terminated because you were under paid.
team member,https://www.seek.com.au/job/36718667,You are an enthusiatic team member of a reputable clothes and handbags retail store. You have just graduated from high school so are working to earn extra money to pay for a trip before coming back home and studying at university.
team member,https://www.seek.com.au/job/36718668,"You have just recently graduated high school and are looking for that first job to get you out of mom and dad's house. You are thinking that a lot of your friends had fast food jobs while still in school, so you decide to try that option to see if there are any decent paying team member jobs locally that would help you gather the money to get your first place on your own."
team member,https://www.seek.com.au/job/36718669,You are currently a team member in a fast food restaurant serving customers food. You have been working here since finishing school several months ago to earn some extra money to save for a holiday with friends.
teller,https://www.seek.com.au/job/36658038,You're a bank teller at a small bank in a small town in New Zealand. You like it but it is also pretty boring at times. You want a job that has more going on and has the potential to pay more. You are willing to relocate for the right position.
teller,https://www.seek.com.au/job/36658039,You are a recent university business graduate who is proficient in both English and Chinese. You thrive most when working with people and helping customer so the ideal position would be client focused if possible.
teller,https://www.seek.com.au/job/36658040,"Your name is Lin. You are 24 years old. You are of half Chinese, half causasian decent. You are bilingual, You speak English and Chinese due to your mother being from China. You were born in new Zealand. You have recently graduated from college. You have a degree in business and finance. You would like to break into the field by gaining experience as a bank teller or similar. While in school you worked the last 3 years in a relationship position so you have experience with customer service, and handling money and financial transactions."
teller,https://www.seek.com.au/job/36658041,"Your name is Zack. You are 28 years old, single, with a degree in finance and 4 years of experience as a bank teller. You are searching for a new full time job in the bank industry with a good pay and a nice environment to grow and learn"
teller,https://www.seek.com.au/job/36658042,Your name is Julie and you are twenty five years old. You recently graduated with a degree in Finance from one of the country's top universities. You are looking for an opportunity where you can learn and grow professionally and apply your skills.
teller,https://www.seek.com.au/job/36658043,You are seeking a position as a bank teller. You have recently been employed by About Bank of China in a different location and wish to relocate to the Auckland. You are seeking contract temporary employment.
teller,https://www.seek.com.au/job/36658044,After completing your University degree in international banking you have been working in the banking industry at the XYZ main bank branch for six years. Your role has been that of a teller accepting deposits and withdrawals and assisting customers with questions and other needs. You have filled in for other staff member specialists on many occasions and in that role have opened accounts  and assisted with account issues. In your role at XYZ bank strict adherence to procedures and following policies is very important. Accuracy and complaiiance with appropriate policies and regulations is of high importance. You are fluent in speaking and writing English and Mandarin Chinese.
teller,https://www.seek.com.au/job/36658045,You have been working at the cashier desk of a high street bank but are now looking to move up to a Teller position in a bank involving more responsibility for customer account services. You have a finance degree but not a masters.
teller,https://www.seek.com.au/job/36658046,You are fresh out of school and looking for a position with opportunities for advancement in the banking industry. You are good with people and an excellent communicator. You are looking for a full-time position and your schedule is flexible.
teller,https://www.seek.com.au/job/36658047,You have just graduated from college with a degree in accounting and finance. Your family is from China and you speak Mandarin fluently. You are looking for a position where you can use your new degree.
teller,https://www.seek.com.au/job/36658048,You are a college graduate with finance and accounting degrees. You have been looking for a job in your area that allows you to use both degrees. You have traveled to China and experienced the culture and speak some Mandarin.
teller,https://www.seek.com.au/job/36658049,You are a 20 year old woman freshly graduated. Your a self starter and self motivated. You are looking for a full time position. You work great by yourself but even better as a team. You are great with customers and have a major in accounting and finance. You speak Mandarin and english.you are versed and computer softwear and have 3 years experience in your field.
trader,https://www.seek.com.au/job/36640145,"You worked as a day trader in New York City on Wall Street and made a lot of money doing it. You got married and decided to move to Sydney, where your spouse is from. You would like to get another job trading stocks in Australia."
trader,https://www.seek.com.au/job/36640146,You are a recent graduate of a post-grad program in finance and have concentration in trade as well as planning. You interned as well as held full time positions in a variety of both large and small financial firms.
trader,https://www.seek.com.au/job/36640147,"Your name is Fred. You are 43 years old. You hold a masters in financial planning. You have worked in the finance industry for 20 years. You are currently a trader and would like to continue in something similar, but due to your experience and background in a wide range of roles in the finance industry, you are open to many different positions."
trader,https://www.seek.com.au/job/36640148,"Your name is Peter. You are 28 years old, married, with 2 children. You have 3 years of experience as stock trader. You are looking for a new job in the field of stocks with a lot of benefits and the possibility of learning"
trader,https://www.seek.com.au/job/36640149,Your name is Jimmy and you recently moved to the city and you're actively looking for a full time position as a trader in a financial institution in Sydney. You have more than nine years of experience and have spent the bulk of your carrier working with some of the most prestigious trading firms in the country.
trader,https://www.seek.com.au/job/36640150,"You are Joe, a 45 year old male who has been a trader for over 20 years. You have run your own trading company and actually are retired. You are looking to work in the trader field part time to have a past time and help others"
trader,https://www.seek.com.au/job/36640151,You are a experienced financial trader who also has financial planning work experience. You are currently employed by a bank. You wish to be employed by a financial services group. You are seeking employment with a financial services group because of the wide range of services they offer and which you are experienced to provide.
trader,https://www.seek.com.au/job/36640152,"You are Jacqueline, a professional trader and accountant for fourteen years. You have a masters degree from University in international finance and economics. In your roles in finaicial planning you work with staff and customers to develop a complete financial plan to help customers achieve their financial goals.  You manage investment portfolios for your clients to ensure the most favorable tax outcome earning the highest possible return while balancing the risk reward spectrum. You are competent with Xplan and modeling tools and can work easily in groups and teams environments as well as independently."
trader,https://www.seek.com.au/job/36640153,Since completing a Finance degree you have been working in Investment Banking and financial planning. You now want a more dynamic and lucrative role as a trader in stocks and shares on the live market.
trader,https://www.seek.com.au/job/36640154,"With a decade or more experience with a dozen different firms on wall street you are an eager, slick, up and comer. You have always made money for your investors. You enjoy the high stakes, white knuckle thrill of gambling with other peoples savings."
trader,https://www.seek.com.au/job/36640155,"You have a lot of experience of working in finance. You also have a high knowledge of Xplan, You are also highly self motivated, reliable and can work well, either as both part of a team or individually. You also have decent knowledge of using compluters."
trader,https://www.seek.com.au/job/36640156,You are currently a financial trader working for a bank in a nearby city. You are hoping to move to north Sydney to be nearer to your girlfriend who lives in that area. You have a degree in business and a minor in financial planning and have been working in the banking industry for six years.
trader,https://www.seek.com.au/job/36640157,You have been working for years on Wall Street and have done well financially. But your not as young as you used to be and would enjoy working more with others one on one in a more personal manner to show others how to be successful.
trader,https://www.seek.com.au/job/36640158,"Your passion is helping others to secure their futures and their dreams, you want to help families get on a steady foundation that will trickle down to future generations in the form of not worrying about their financial future. Meeting people and helping them decide what their first or next major life goal is, what they want to see happen with their money is what fuels you."
trader,https://www.seek.com.au/job/36640159,You recently relocated to Sydney . You have a degree in financial planning and 5 years experience working in the field.  You  enjoy working with people and have a friendly and cheerful attitude. You are looking forward to working for a new company .
trader,https://www.seek.com.au/job/36640160,"You used to work in trading, buying and selling gods, This is maybe somehow related to your are of experience.You should be aware of managed investment products and taxation. You used to work on your own and to be a part of a company where you will still have this opportunity beside being part of a team maybe helpful to get more ideas."
trader,https://www.seek.com.au/job/36640161,You just moved to Sydney an you are looking for a job in the financial services. You are willing to work full-time as well as over time hours. You have great experience in the financial planning area.
trader,https://www.seek.com.au/job/36640162,"You are someone with a very strong interest in money - specifically in making money. You love taking risks, reading about stocks, and working in the financial trading industry. You are looking for a position as a trader in Sydney."
trader,https://www.seek.com.au/job/36640163,"You  have held jobs in the financial industry and banking industry and are looking for a company that is up and coming. You have a Masters in finance, and enjoy working with and helping people reach their goals."
trader,https://www.seek.com.au/job/36640164,You have been a trader on the stock market floor for several years. You have a good track record. You have a financial degree form a large respected university. You are looking for a more lucatrive job.
trader,https://www.seek.com.au/job/36640165,"Having been a trader on the stock exchange you do have a good knowledge of managed investment products, and of wealth creation. You are self-motivated and would welcome the chance to work in a less competitive environment."
traffic management,https://www.seek.com.au/job/36646031,You are looking for some flexible employment to compliment your other work and have in the past worked as a traffic management operative and enjoyed the hands on installation of the traffic signals and the social aspect of working with a group of guys. You would quite like something similar.
traffic management,https://www.seek.com.au/job/36646032,You are looking for a job to support you whilst completing an online degree. You have previously worked as a traffic management operative laying out temporary traffic lights and enjoyed that so would like something similar.
traffic management,https://www.seek.com.au/job/36646033,You are a thirty one year old construction working with experience in civil construction as well as road construction projects. You have a current HR licence and  both a current construction white card and work zone traffic management ticket. You are flexible and willing to travel/work weekend and night shifts.
traffic management,https://www.seek.com.au/job/36646034,You are a traffic manager that is seeking employment in a new town. You have recently moved and are looking for new opportunities.
traffic management,https://www.seek.com.au/job/36646035,You are looking for a job in traffic management and any related field that can use your experience. You have great communication skills and you are reliable and willing to attend any training you may need for the job.
traffic management,https://www.seek.com.au/job/36646036,You have just graduated high school and want to get out of your parents home.  A close friend of your parents has offered you a bedroom in his house if you can pay half the rent until you can get on your own feet. You know that fast food or working grocery stores will not make your goals happen. You sit down at the computer to seek something with a little higher pay that you can do.
traffic management,https://www.seek.com.au/job/36646037,You recently relocated to the Adelaide area. You were formerly employed in traffic management for your father-in-law's paving company. You have limited experience in other phases of road construction.
traffic management,https://www.seek.com.au/job/36646038,"You are a general laborer, working primarily with road construction and repairs, and marking equipment. You are currently unhappy with your desk job and seeking an outdoor assignment. You are in excellent physical shape, and hold both an MR license and a Construction White Card."
traffic management,https://www.seek.com.au/job/36646039,You are looking for a new job as a traffic management personnel. You are looking for a new job because you were just laid off from your previous job. You have an associates degree as well as multiple certifications. You are a very hard and dedicated worker.
traffic management,https://www.seek.com.au/job/36646040,You are an Adelaide local who has been working as an HR truck driver for the past six years. You are looking for a new role with an emphasis on traffic management. You have previous experience as a labourer but are incapable of working away as you have a young family.
traffic management,https://www.seek.com.au/job/36646041,"You have 7 years experience at IBM as a Traffic Analyst. Your job was monitoring the web traffic for all the websites and making graphs on all the different customers locations, browsers, IP, and many others. You left your job and are looking for a new opportunity."
traffic management,https://www.seek.com.au/job/36646042,Your name is Robert. You are a 30 years old traffic manager from Adelaide with 5 years of experience in the field of traffic logistics looking for a new full time job concerning  planing and control of traffic with a high salary.
traffic management,https://www.seek.com.au/job/36646043,"You are Tomas, a  professional traffic engineer, who designs traffic signals in synchronized grids to ensure smooth traffic flow around cities.  Your specialty is in working with  civil engineers in designing junctions that can handle large influxes of traffic without becoming snarled by volume. You are current on all of your professional licensing and engineering certifications, have your own transportation and can begin work immediately."
training manager,https://www.seek.com.au/job/36548998,"You were a training manager at your last job but you got laid off recently. You really have a heart for teaching other people though, and you would like to find another job being a training manager again."
training manager,https://www.seek.com.au/job/36548999,You are new to the Brisbane area and are seeking positions that are similar to your past one as a training manager at a retail shop. You enjoy training and have several references from your last job that will provide glowing recommendations as well as a vocational degree in training and assessments.
training manager,https://www.seek.com.au/job/36549000,"Your name is Rebecca and you are 36 years old. You have been working as a training manager for 8 years. You have been teaching and guiding trainer's on how to develop, teach and mold their students. You understand that everyone learns individually and have in parted that into your trainers so they can effectively train. You have worked with your current RTO for 4 years and are looking to make a change. You hold a certificate IV TAE."
training manager,https://www.seek.com.au/job/36549001,"You have just moved to the area, and you are an excellent training manager. You would like to remain in the field. You read that this advertisement has a great position with an excellent salary, so you decide to apply."
training manager,https://www.seek.com.au/job/36549002,"Your name is Aaron. You are 30 years old, married, with 3 children and 4 years of experience as training manager. You are looking for a job as training manager with paymets of at least $80000 annually and a flexible schedule"
training manager,https://www.seek.com.au/job/36549003,"Your name is Marcos and you are 29 years old. You've been living and working in Brisbane for more than ten years. You were recently laid off from your last job and are now looking for full time  employment as a training manager, a position you've been working in for the past 4 years. and have earned various certificates in Training and Assessment."
training manager,https://www.seek.com.au/job/36549004,You have recently moved to the Brisbane area and are seeking employment immediately. You have previous experience as a training manager for over 2 years. You are seeking full time employment with the company.
training manager,https://www.seek.com.au/job/36549005,You are a school teacher who is advancing in years.  As you realize you are older than when you started teaching you are getting negative feelings like just being tired of the children. You know that this is not a good thing and that it is time to step out of the classroom. You want to see what other avenues you can explore with your education background without being in a typical classroom so you decide to take a chance and search for training jobs as you would more likely be in a conference room in a professional office with adults.
